,Spearman_allwords,adjacent_post,adjacent_tag,id,label,pmi_adjacent,root_verb
10131,0.039745374872068,You,PRP,wsj_0758.63.1,pre-adv,0.35,replied
10132,0.037760705971604136,You,PRP,wsj_0758.63.2,pre-adv,0.35,replied
10133,-0.053208267505442185,You,PRP,wsj_0758.63.3,post-adj2,0.35,replied
10134,0.01346496932309456,he,PRP,wsj_0758.64.0,ref,0.35,says
10135,-0.16008352417456861,he,PRP,wsj_0758.64.1,post-adj2,0.35,says
10136,0.0,different,JJ,wsj_0758.68.0,ref,-0.16,seemed
10137,-0.012776786319599949,different,JJ,wsj_0758.68.1,pre-adv,-0.16,seemed
10138,0.7281801900113006,it,PRP,wsj_0758.70.0,ref,0.35,wrote
10139,0.16220361369121752,it,PRP,wsj_0758.70.1,pre-adv,0.35,wrote
10140,0.0,,,wsj_0758.73.0,ref,0.0,wrote
10141,0.0,,,wsj_0758.73.1,dat-np-np,0.0,wrote
10142,0.0,he,PRP,wsj_0758.73.2,quote,0.35,wrote
10143,-0.2506241598792288,be,VB,wsj_0759.3.0,ref,-0.28,will
10144,-0.1591939098113434,be,VB,wsj_0759.3.1,pre-adv,-0.28,will
10145,-0.048795003647426664,one,CD,wsj_0759.5.0,ref,-0.39,said
10146,0.0,,,wsj_0759.5.1,iquote,0.0,said
10147,-0.5296408977028497,John,NNP,wsj_0759.8.0,ref,-0.31,said
10148,0.0,,,wsj_0759.8.1,iquote,0.0,said
10149,0.3277385961594811,James,NNP,wsj_0759.10.0,ref,-0.31,said
10150,0.0,,,wsj_0759.10.1,iquote,0.0,said
10151,-0.06291486482090748,the,DT,wsj_0759.14.0,ref,0.32,said
10152,-0.07636349685879189,the,DT,wsj_0759.14.1,post-adv,0.32,said
10153,0.18717049258273288,to,TO,wsj_0759.15.0,ref,0.16,agreed
10154,-0.01889130764467898,to,TO,wsj_0759.15.1,dat-np-np,0.16,agreed
10155,0.0761113478776405,moved,VBN,wsj_0759.16.0,ref,-0.28,has
10156,-0.28943022764354454,moved,VBN,wsj_0759.16.1,post-adv,-0.28,has
10157,-0.08377863627369213,net,JJ,wsj_0760.1.0,ref,-0.16,said
10158,-0.06911737492579599,net,JJ,wsj_0760.1.1,post-adj2,-0.16,said
10159,0.21081851067789195,to,TO,wsj_0760.5.0,ref,0.16,rose
10160,0.632455532033676,from,IN,wsj_0760.5.1,post-adj2,0.21,rose
10161,0.5413071845204606,while,IN,wsj_0760.6.0,ref,0.21,rose
10162,0.0,,,wsj_0760.6.1,post-adv,0.0,rose
10163,0.21081851067789195,to,TO,wsj_0760.13.0,ref,0.16,rose
10164,0.632455532033676,from,IN,wsj_0760.13.1,post-adj2,0.21,rose
10165,-0.13642817483863237,for,IN,wsj_0761.1.0,ref,0.21,scrimped
10166,-0.15803444687189994,for,IN,wsj_0761.1.1,pre-adv,0.21,scrimped
10167,0.0,,,wsj_0761.4.0,ref,0.0,says
10168,0.0,she,PRP,wsj_0761.4.1,quote,0.35,says
10169,0.0,,,wsj_0761.18.0,ref,0.0,adds
10170,0.0,,,wsj_0761.18.1,post-adv,0.0,adds
10171,0.0,he,PRP,wsj_0761.18.2,quote,0.35,adds
10172,-0.05369242720331021,been,VBN,wsj_0761.19.0,ref,-0.28,have
10173,-0.05369242720331021,been,VBN,wsj_0761.19.1,pre-adj2,-0.28,have
10174,-0.12449418219916271,been,VBN,wsj_0761.20.0,ref,-0.28,has
10175,-0.1594132820842937,been,VBN,wsj_0761.20.1,post-adj2,-0.28,has
10176,-0.3834132072854429,Lee,NNP,wsj_0761.36.0,ref,-0.31,says
10177,0.0,,,wsj_0761.36.1,iquote,0.0,says
10178,0.31706746062752295,the,DT,wsj_0761.42.0,ref,0.32,told
10179,0.3755308633176701,this,DT,wsj_0761.42.1,dat-np-np,0.32,told
10180,0.3805162813521656,that,IN,wsj_0761.47.0,ref,0.21,acknowledges
10181,0.21548573943976226,that,IN,wsj_0761.47.1,pre-adv,0.21,acknowledges
10182,-0.28988551782622424,cents,NNS,wsj_0762.5.0,ref,-0.02,rose
10183,-0.28988551782622424,cents,NNS,wsj_0762.5.1,pre-adj2,-0.02,rose
10184,0.0,,,wsj_0763.9.0,ref,0.0,said
10185,0.0,he,PRP,wsj_0763.9.1,quote,0.35,said
10186,-0.023484973485629834,been,VBN,wsj_0764.1.0,ref,-0.28,has
10187,0.06078463725692427,been,VBN,wsj_0764.1.1,post-adv,-0.28,has
10188,0.0008288814171398765,been,VBN,wsj_0764.1.2,post-adj2,-0.28,has
10189,-0.1372812945967288,done,VBN,wsj_0764.3.0,ref,-0.28,was
10190,-0.09797497923254843,done,VBN,wsj_0764.3.1,pre-adv,-0.28,was
10191,0.04910286161402364,constantly,RB,wsj_0764.9.0,ref,0.08,are
10192,0.9999999999999999,constantly,RB,wsj_0764.9.1,post-adv,0.08,are
10193,-0.02454475666686756,little,JJ,wsj_0764.12.0,ref,-0.16,is
10194,0.14194098015806933,little,JJ,wsj_0764.12.1,pre-adv,-0.16,is
10195,-0.010870706918483408,up,RB,wsj_0764.14.0,ref,0.08,woke
10196,-0.010870706918483408,too,RB,wsj_0764.14.1,post-adj2,0.08,woke
10197,0.27584016784442106,attest,VB,wsj_0764.16.0,ref,-0.28,can
10198,0.25844535097101234,attest,VB,wsj_0764.16.1,dat-np-np,-0.28,can
10199,0.3424998377608638,attest,VB,wsj_0764.16.2,post-adj2,-0.28,can
10200,0.15215064736827394,gone,VBN,wsj_0764.33.0,ref,-0.28,has
10201,0.2162140778391261,gone,VBN,wsj_0764.33.1,post-adj3,-0.28,has
10202,-0.16460742551538407,gone,VBN,wsj_0764.33.2,post-adj3,-0.28,has
10203,-0.18952098180960436,gone,VBN,wsj_0764.33.3,post-adj3,-0.28,has
10204,-0.19663914075081018,gone,VBN,wsj_0764.33.4,post-adj3,-0.28,has
10205,0.18062328313309714,gone,VBN,wsj_0764.33.5,post-adj3,-0.28,has
10206,-0.02805939821532405,advantage,NN,wsj_0764.40.0,ref,-0.02,take
10207,-0.06818171528957245,advantage,NN,wsj_0764.40.1,post-adj2,-0.02,take
10208,-0.3864447558701623,in,IN,wsj_0765.2.0,ref,0.21,live
10209,0.5,in,IN,wsj_0765.2.1,post-adv,0.21,live
10210,0.9710083124552246,a,DT,wsj_0765.5.0,ref,0.32,is
10211,0.007477693660659419,a,DT,wsj_0765.5.1,pre-adv,0.32,is
10212,-0.16173874084416223,very,RB,wsj_0765.7.0,ref,0.08,have
10213,0.0492592183071889,very,RB,wsj_0765.7.1,pre-adv,0.08,have
10214,-0.031468954668723376,few,JJ,wsj_0765.10.0,ref,-0.16,has
10215,-0.14513692210654028,few,JJ,wsj_0765.10.1,pre-adv,-0.16,has
10216,0.43164864355912,what,WP,wsj_0765.12.0,ref,0.35,wonder
10217,0.7843937716289386,what,WP,wsj_0765.12.1,post-adv,0.35,wonder
10218,0.37712488792706184,what,WP,wsj_0765.12.2,pre-adv,0.35,wonder
10219,-0.016649803405609977,a,DT,wsj_0765.27.0,ref,0.32,predicts
10220,0.11388465529437225,a,DT,wsj_0765.27.1,post-adv,0.32,predicts
10221,0.060739511298426786,probably,RB,wsj_0765.28.0,ref,0.08,will
10222,0.06481773378755797,probably,RB,wsj_0765.28.1,pre-adv,0.08,will
10223,0.0,City,NNP,wsj_0765.29.0,ref,-0.31,says
10224,0.0,,,wsj_0765.29.1,iquote,0.0,says
10225,0.1972695698532654,Meyer,NNP,wsj_0765.33.0,ref,-0.31,says
10226,0.0,,,wsj_0765.33.1,iquote,0.0,says
10227,0.147553899796402,as,IN,wsj_0765.37.0,ref,0.21,emerged
10228,0.22422843382957766,as,IN,wsj_0765.37.1,post-adj2,0.21,emerged
10229,0.04973992597293534,many,JJ,wsj_0765.38.0,ref,-0.16,attracted
10230,0.1964153448972345,many,JJ,wsj_0765.38.1,pre-adv,-0.16,attracted
10231,0.0,allowed,VBN,wsj_0765.42.0,ref,-0.28,was
10232,-0.33984909271614433,allowed,VBN,wsj_0765.42.1,post-adv,-0.28,was
10233,-0.34039449405772915,canceled,VBN,wsj_0765.43.0,ref,-0.28,has
10234,-0.5853093932369314,canceled,VBN,wsj_0765.43.1,post-adv,-0.28,has
10235,-0.5033043315437423,echoed,VBN,wsj_0765.47.0,ref,-0.28,have
10236,-0.527855762350754,echoed,VBN,wsj_0765.47.1,post-adj2,-0.28,have
10237,0.5,at,IN,wsj_0765.50.0,ref,0.21,said
10238,0.7999999999999999,he,PRP,wsj_0765.50.1,quote,0.35,said
10239,-0.2932003805933503,more,RBR,wsj_0765.51.0,ref,0.08,became
10240,0.6326028869624343,more,RBR,wsj_0765.51.1,post-adv,0.08,became
10241,0.004478110755198991,further,RBR,wsj_0765.53.0,ref,0.08,rose
10242,-0.09105491868904614,in,IN,wsj_0765.53.1,post-adj2,0.21,rose
10243,-0.06124747890394872,When,WRB,wsj_0765.54.0,ref,0.08,recalls
10244,-0.22467524971201566,I,PRP,wsj_0765.54.1,post-adv,0.35,recalls
10245,0.15818231576774006,twice,RB,wsj_0765.57.0,ref,0.08,lost
10246,0.11631052629980886,by,IN,wsj_0765.57.1,post-adj3,0.21,lost
10247,-0.037219368415938835,before,IN,wsj_0765.57.2,post-adj3,0.21,lost
10248,0.11631052629980886,twice,RB,wsj_0765.57.3,post-adj3,0.08,lost
10249,0.004652421051992354,before,IN,wsj_0765.57.4,post-adj3,0.21,lost
10250,0.004652421051992354,by,IN,wsj_0765.57.5,post-adj3,0.21,lost
10251,0.24798199801947127,with,IN,wsj_0765.59.0,ref,0.21,recall
10252,0.19517758859574866,with,IN,wsj_0765.59.1,post-adv,0.21,recall
10253,0.0,Deputy,NNP,wsj_0765.60.0,ref,-0.31,says
10254,0.0,Deputy,NNP,wsj_0765.60.1,dat-np-np,-0.31,says
10255,0.0,,,wsj_0765.60.2,iquote,0.0,says
10256,0.0,,,wsj_0765.61.0,ref,0.0,claim
10257,0.0,critics,NNS,wsj_0765.61.1,quote,-0.02,claim
10258,-0.3994974521642338,have,VB,wsj_0765.65.0,ref,-0.28,would
10259,0.4721333525577308,if,IN,wsj_0765.65.1,post-adv,0.21,would
10260,0.058980201703197885,but,CC,wsj_0765.67.0,ref,-0.03,admits
10261,-0.17003964568725222,Mr.,NNP,wsj_0765.67.1,quote,-0.31,admits
10262,0.0,,,wsj_0765.69.0,ref,0.0,says
10263,0.0,Mr.,NNP,wsj_0765.69.1,quote,-0.31,says
10264,0.04982711258844058,a,DT,wsj_0765.73.0,ref,0.32,cringed
10265,-0.039632502306528004,a,DT,wsj_0765.73.1,pre-adv,0.32,cringed
10266,-0.05609681940050744,he,PRP,wsj_0765.74.0,ref,0.35,promised
10267,-0.05609681940050744,he,PRP,wsj_0765.74.1,pre-adj2,0.35,promised
10268,-0.031277950951129015,roundly,RB,wsj_0765.75.0,ref,0.08,was
10269,0.44980875370616824,roundly,RB,wsj_0765.75.1,post-adv,0.08,was
10270,0.5642880936468347,more,RBR,wsj_0765.76.0,ref,0.08,have
10271,0.32032680637629357,more,RBR,wsj_0765.76.1,pre-adv,0.08,have
10272,-0.2515619847951612,Mr.,NNP,wsj_0765.83.0,ref,-0.31,says
10273,-0.46769270412621516,Mr.,NNP,wsj_0765.83.1,pre-adv,-0.31,says
10274,-0.19356688595237104,also,RB,wsj_0765.87.0,ref,0.08,is
10275,-0.05185418703004636,also,RB,wsj_0765.87.1,pre-adv,0.08,is
10276,0.028571428571428574,take,VB,wsj_0765.89.0,ref,-0.28,may
10277,0.028571428571428574,take,VB,wsj_0765.89.1,post-adv,-0.28,may
10278,0.05833589697888738,take,VB,wsj_0765.89.2,pre-adv,-0.28,may
10279,0.11078234188139946,more,RBR,wsj_0765.90.0,ref,0.08,is
10280,0.9999999999999999,more,RBR,wsj_0765.90.1,post-adv,0.08,is
10281,-0.10756264354502579,the,DT,wsj_0765.95.0,ref,0.32,constitute
10282,-0.11504767286388069,the,DT,wsj_0765.95.1,post-adj2,0.32,constitute
10283,-0.7789844024641653,Mr.,NNP,wsj_0765.97.0,ref,-0.31,says
10284,0.0,,,wsj_0765.97.1,iquote,0.0,says
10285,-0.39999999999999997,making,VBG,wsj_0765.98.0,ref,-0.28,are
10286,-0.13806653646959444,making,VBG,wsj_0765.98.1,pre-adv,-0.28,are
10287,0.18505529731824877,taken,VBN,wsj_0765.101.0,ref,-0.28,is
10288,-0.39999999999999997,taken,VBN,wsj_0765.101.1,post-adv,-0.28,is
10289,0.19031884619406722,taken,VBN,wsj_0765.101.2,post-adj2,-0.28,is
10290,0.23904572186687875,with,IN,wsj_0765.102.0,ref,0.21,says
10291,0.5323117462054056,he,PRP,wsj_0765.102.1,quote,0.35,says
10292,0.21779122209533713,n't,RB,wsj_0765.103.0,ref,0.08,are
10293,0.21779122209533713,n't,RB,wsj_0765.103.1,dat-np-np,0.08,are
10294,-0.6179143806533246,Malcolm,NNP,wsj_0765.108.0,ref,-0.31,says
10295,0.0,,,wsj_0765.108.1,iquote,0.0,says
10296,0.5797710356524485,precariously,RB,wsj_0766.5.0,ref,0.08,leans
10297,0.4058397249567139,against,IN,wsj_0766.5.1,post-adj2,0.21,leans
10298,0.8420413371357598,a,DT,wsj_0766.6.0,ref,0.32,is
10299,0.8420413371357598,a,DT,wsj_0766.6.1,post-adv,0.32,is
10300,-0.004440247083535562,been,VBN,wsj_0766.7.0,ref,-0.28,has
10301,-0.0728440535055699,been,VBN,wsj_0766.7.1,post-adj2,-0.28,has
10302,0.34996441514987897,out,RP,wsj_0766.8.0,ref,0.16,parcel
10303,0.9999999999999999,out,RP,wsj_0766.8.1,post-adv,0.16,parcel
10304,0.09467399398348085,a,DT,wsj_0766.14.0,ref,0.32,asks
10305,-0.051322617729155376,a,DT,wsj_0766.14.1,dat-np-np,0.32,asks
10306,0.26837252006084666,with,IN,wsj_0766.17.0,ref,0.21,returns
10307,-0.07067534927402196,with,IN,wsj_0766.17.1,pre-adv,0.21,returns
10308,-0.20580546572992361,books,NNS,wsj_0766.19.0,ref,-0.02,grab
10309,-0.24380032094160184,books,NNS,wsj_0766.19.1,post-adj2,-0.02,grab
10310,0.0,,,wsj_0766.25.0,ref,0.0,says
10311,0.0,she,PRP,wsj_0766.25.1,quote,0.35,says
10312,0.0,n't,RB,wsj_0766.27.0,ref,0.08,ca
10313,-0.036369648372665396,n't,RB,wsj_0766.27.1,pre-adv,0.08,ca
10314,0.5697911578384245,when,WRB,wsj_0766.28.0,ref,0.08,hit
10315,0.0,,,wsj_0766.28.1,post-adv,0.0,hit
10316,0.07957237884228809,trying,VBG,wsj_0766.29.0,ref,-0.28,are
10317,0.09404008408634044,trying,VBG,wsj_0766.29.1,post-adj2,-0.28,are
10318,0.31835881784003,at,IN,wsj_0766.33.0,ref,0.21,were
10319,0.30129508367279095,at,IN,wsj_0766.33.1,pre-adv,0.21,were
10320,-0.02116274737951623,three,CD,wsj_0766.34.0,ref,-0.39,chartered
10321,0.0722099876774269,three,CD,wsj_0766.34.1,pre-adv,-0.39,chartered
10322,-0.04575729163138644,three,CD,wsj_0766.34.2,post-adj2,-0.39,chartered
10323,0.012049067317796999,been,VBN,wsj_0766.37.0,ref,-0.28,had
10324,0.036147201953390995,been,VBN,wsj_0766.37.1,post-adj2,-0.28,had
10325,0.21961988162093254,home,RB,wsj_0766.38.0,ref,0.08,returned
10326,0.1799145922883346,last,JJ,wsj_0766.38.1,post-adj2,-0.16,returned
10327,-0.0826874790255261,it,PRP,wsj_0766.40.0,ref,0.35,knew
10328,0.09759000729485333,it,PRP,wsj_0766.40.1,post-adv,0.35,knew
10329,-0.12233188528940572,that,IN,wsj_0766.41.0,ref,0.21,learned
10330,-0.018310823594274106,that,IN,wsj_0766.41.1,post-adv,0.21,learned
10331,0.0,Gerardo,NNP,wsj_0766.42.0,ref,-0.31,says
10332,0.0,,,wsj_0766.42.1,iquote,0.0,says
10333,-0.01779641180783397,them,PRP,wsj_0766.49.0,ref,0.35,found
10334,0.31940241577254097,them,PRP,wsj_0766.49.1,pre-adv,0.35,found
10335,-0.01779641180783397,them,PRP,wsj_0766.49.2,post-adj2,0.35,found
10336,0.20010040109844193,working,VBG,wsj_0766.52.0,ref,-0.28,is
10337,0.2182090346820113,working,VBG,wsj_0766.52.1,post-adv,-0.28,is
10338,-0.03916167987054607,that,IN,wsj_0766.56.0,ref,0.21,mentioned
10339,0.32835562352996317,that,IN,wsj_0766.56.1,post-adv,0.21,mentioned
10340,0.03378078064730212,her,PRP,wsj_0766.62.0,ref,0.35,saved
10341,0.7,her,PRP,wsj_0766.62.1,post-adv,0.35,saved
10342,0.0,,,wsj_0766.64.0,ref,0.0,says
10343,0.0,she,PRP,wsj_0766.64.1,quote,0.35,says
10344,0.632455532033676,to,TO,wsj_0766.65.0,ref,0.16,begins
10345,-0.3943898619995584,to,TO,wsj_0766.65.1,pre-adv,0.16,begins
10346,0.632455532033676,to,TO,wsj_0766.65.2,post-adj2,0.16,begins
10347,0.6000000000000001,at,IN,wsj_0766.68.0,ref,0.21,jumps
10348,0.15845316687769734,at,IN,wsj_0766.68.1,pre-adv,0.21,jumps
10349,0.08318930515330117,that,IN,wsj_0766.69.0,ref,0.21,admits
10350,0.09946547355286009,that,IN,wsj_0766.69.1,post-adj2,0.21,admits
10351,0.33735765721266986,them,PRP,wsj_0766.72.0,ref,0.35,tells
10352,0.581714014328874,them,PRP,wsj_0766.72.1,pre-adv,0.35,tells
10353,0.0,,,wsj_0766.78.0,ref,0.0,says
10354,0.0,he,PRP,wsj_0766.78.1,quote,0.35,says
10355,-0.5125978913734129,Mrs.,NNP,wsj_0766.79.0,ref,-0.31,says
10356,-0.10924755488608233,reaching,VBG,wsj_0766.79.1,iquote,-0.28,says
10357,0.0,,,wsj_0766.83.0,ref,0.0,says
10358,0.0,she,PRP,wsj_0766.83.1,quote,0.35,says
10359,0.0,,,wsj_0766.90.0,ref,0.0,says
10360,0.0,Cynthia,NNP,wsj_0766.90.1,quote,-0.31,says
10361,0.21112112806608152,I,PRP,wsj_0766.92.0,ref,0.35,realized
10362,0.2294794870283495,I,PRP,wsj_0766.92.1,post-adv,0.35,realized
10363,0.08981134473425333,n't,RB,wsj_0766.93.0,ref,0.08,has
10364,0.1317723199943472,n't,RB,wsj_0766.93.1,post-adv,0.08,has
10365,-0.057814854022039446,been,VBN,wsj_0767.4.0,ref,-0.28,has
10366,-0.06253902497325668,been,VBN,wsj_0767.4.1,post-adj2,-0.28,has
10367,-0.15372454592750162,Jack,NNP,wsj_0767.5.0,ref,-0.31,said
10368,0.0,,,wsj_0767.5.1,iquote,0.0,said
10369,-0.21226117427516547,AT&T,NNP,wsj_0767.8.0,ref,-0.31,allowed
10370,-0.25559929497214745,AT&T,NNP,wsj_0767.8.1,dat-np-pp,-0.31,allowed
10371,0.42169029086238996,the,DT,wsj_0767.9.0,ref,0.32,chose
10372,0.42169029086238996,the,DT,wsj_0767.9.1,pre-adj2,0.32,chose
10373,0.3823754576278831,a,DT,wsj_0767.10.0,ref,0.32,gave
10374,0.4202969906157723,a,DT,wsj_0767.10.1,post-adj2,0.32,gave
10375,0.22763754409733397,the,DT,wsj_0767.10.2,dat-np-pp,0.32,gave
10376,0.024010927458556285,that,IN,wsj_0767.11.0,ref,0.21,said
10377,0.07353346534182863,that,IN,wsj_0767.11.1,pre-adv,0.21,said
10378,-0.0070585335004729865,n't,RB,wsj_0767.12.0,ref,0.08,did
10379,0.07632039347386417,n't,RB,wsj_0767.12.1,post-adv,0.08,did
10380,-0.03774902118057102,AT&T,NNP,wsj_0767.13.0,ref,-0.31,said
10381,-0.4490418574121835,AT&T,NNP,wsj_0767.13.1,dat-np-pp,-0.31,said
10382,0.0,,,wsj_0767.14.0,ref,0.0,said
10383,0.0,he,PRP,wsj_0767.14.1,quote,0.35,said
10384,0.5,in,IN,wsj_0767.18.0,ref,0.21,said
10385,-0.23472895027601537,the,DT,wsj_0767.18.1,quote,0.32,said
10386,0.6000000000000001,a,DT,wsj_0767.22.0,ref,0.32,said
10387,0.0,,,wsj_0767.22.1,iquote,0.0,said
10388,-0.35333207529101307,PaineWebber,NNP,wsj_0767.27.0,ref,-0.31,said
10389,0.0,,,wsj_0767.27.1,iquote,0.0,said
10390,0.42041539874345607,out,RB,wsj_0768.2.0,ref,0.08,flowed
10391,-0.3491755579062595,according,VBG,wsj_0768.2.1,post-adj2,-0.28,flowed
10392,0.0,,,wsj_0768.3.0,ref,0.0,says
10393,0.0,Dalbar,NNP,wsj_0768.3.1,quote,-0.31,says
10394,-0.23453202461234993,face,VB,wsj_0768.10.0,ref,-0.28,will
10395,-0.10652098998089023,face,VB,wsj_0768.10.1,pre-adv,-0.28,will
10396,-0.7826237921249264,Louis,NNP,wsj_0768.12.0,ref,-0.31,says
10397,0.0,,,wsj_0768.12.1,iquote,0.0,says
10398,0.0,Mr.,NNP,wsj_0768.22.0,ref,-0.31,says
10399,0.0,,,wsj_0768.22.1,iquote,0.0,says
10400,0.0,,,wsj_0768.23.0,ref,0.0,says
10401,0.0,Mr.,NNP,wsj_0768.23.1,quote,-0.31,says
10402,-0.086568731069961,seen,VBN,wsj_0768.25.0,ref,-0.28,has
10403,-0.13706715752743825,seen,VBN,wsj_0768.25.1,post-adj2,-0.28,has
10404,-0.6324555320336759,Brian,NNP,wsj_0768.26.0,ref,-0.31,says
10405,0.0,,,wsj_0768.26.1,iquote,0.0,says
10406,-0.6324555320336759,Steven,NNP,wsj_0768.30.0,ref,-0.31,says
10407,0.0,,,wsj_0768.30.1,iquote,0.0,says
10408,0.3413227202521701,barely,RB,wsj_0768.31.0,ref,0.08,have
10409,-0.10259783520851543,barely,RB,wsj_0768.31.1,post-adv,0.08,have
10410,0.09662720646445659,the,DT,wsj_0768.34.0,ref,0.32,says
10411,-0.07095975826728702,Lipper,NNP,wsj_0768.34.1,quote,-0.31,says
10412,0.0,,,wsj_0768.35.0,ref,0.0,say
10413,0.4472135954999579,some,DT,wsj_0768.35.1,quote,0.32,say
10414,0.0,,,wsj_0768.35.2,post-adj2,0.0,say
10415,-0.36820021764969485,be,VB,wsj_0768.37.0,ref,-0.28,might
10416,0.5199584154647717,if,IN,wsj_0768.37.1,post-adv,0.21,might
10417,0.10661044833593047,against,IN,wsj_0769.2.0,ref,0.21,firmed
10418,0.07602401471090167,against,IN,wsj_0769.2.1,post-adv,0.21,firmed
10419,-0.4415179425353261,called,VBN,wsj_0769.5.0,ref,-0.28,had
10420,-0.4415179425353261,called,VBN,wsj_0769.5.1,pre-adj2,-0.28,had
10421,-0.10087297773579687,Patrick,NNP,wsj_0769.6.0,ref,-0.31,said
10422,0.0,,,wsj_0769.6.1,iquote,0.0,said
10423,0.0,,,wsj_0769.10.0,ref,0.0,said
10424,0.0,Mr.,NNP,wsj_0769.10.1,quote,-0.31,said
10425,0.16756406268739896,quoted,VBN,wsj_0769.11.0,ref,-0.28,was
10426,0.16756406268739896,quoted,VBN,wsj_0769.11.1,pre-adj2,-0.28,was
10427,0.27243023803460786,for,IN,wsj_0769.13.0,ref,0.21,opened
10428,0.27243023803460786,for,IN,wsj_0769.13.1,pre-adj2,0.21,opened
10429,-0.22534015607402297,that,IN,wsj_0769.15.0,ref,0.21,noted
10430,-0.23032555775707658,that,IN,wsj_0769.15.1,post-adj2,0.21,noted
10431,0.0,,,wsj_0769.18.0,ref,0.0,concluded
10432,0.0,Mr.,NNP,wsj_0769.18.1,quote,-0.31,concluded
10433,-0.08296170060871262,more,JJR,wsj_0769.20.0,ref,-0.16,sank
10434,-0.08296170060871262,more,JJR,wsj_0769.20.1,post-adj2,-0.16,sank
10435,0.36184498705194296,a,DT,wsj_0769.21.0,ref,0.32,proved
10436,0.3949998199887719,a,DT,wsj_0769.21.1,post-adj3,0.32,proved
10437,0.11775682043080608,a,DT,wsj_0769.21.2,post-adj3,0.32,proved
10438,0.24180162641859695,a,DT,wsj_0769.21.3,post-adj3,0.32,proved
10439,0.08460198749397718,a,DT,wsj_0769.21.4,post-adj3,0.32,proved
10440,0.2378001810641521,a,DT,wsj_0769.21.5,post-adj3,0.32,proved
10441,0.08313344596100085,relatively,RB,wsj_0769.22.0,ref,0.08,was
10442,-0.13720397991937539,relatively,RB,wsj_0769.22.1,post-adj2,0.08,was
10443,0.046994688718492945,down,RB,wsj_0769.24.0,ref,0.08,was
10444,0.0614545929395677,to,TO,wsj_0769.24.1,post-adj3,0.16,was
10445,0.13013913798967278,from,IN,wsj_0769.24.2,post-adj3,0.21,was
10446,0.09579686546462023,down,RB,wsj_0769.24.3,post-adj3,0.08,was
10447,0.11567923376859802,from,IN,wsj_0769.24.4,post-adj3,0.21,was
10448,0.08133696124354549,to,TO,wsj_0769.24.5,post-adj3,0.16,was
10449,0.6000000000000001,lower,RBR,wsj_0769.25.0,ref,0.08,ended
10450,0.19999999999999998,in,IN,wsj_0769.25.1,post-adj2,0.21,ended
10451,0.5797710356524485,to,TO,wsj_0769.27.0,ref,0.16,rose
10452,-0.11595420713048968,in,IN,wsj_0769.27.1,post-adj2,0.21,rose
10453,-0.39999999999999997,quoted,VBN,wsj_0769.30.0,ref,-0.28,was
10454,-0.39999999999999997,quoted,VBN,wsj_0769.30.1,pre-adj2,-0.28,was
10455,-0.12558584835502654,Mr.,NNP,wsj_0771.4.0,ref,-0.31,says
10456,-0.12188307149935006,Mr.,NNP,wsj_0771.4.1,pre-adj2,-0.31,says
10457,0.0923333019541056,and,CC,wsj_0771.4.2,iquote,-0.03,says
10458,0.1382550392730401,the,DT,wsj_0771.5.0,ref,0.32,disclosed
10459,0.1873455966960761,the,DT,wsj_0771.5.1,post-adj3,0.32,disclosed
10460,0.3351181930205211,the,DT,wsj_0771.5.2,post-adj3,0.32,disclosed
10461,0.16931233070394042,the,DT,wsj_0771.5.3,post-adj3,0.32,disclosed
10462,0.2860276355974852,the,DT,wsj_0771.5.4,post-adj3,0.32,disclosed
10463,0.3040609015896208,the,DT,wsj_0771.5.5,post-adj3,0.32,disclosed
10464,0.09748874804643703,the,DT,wsj_0771.5.6,dat-np-pp,0.32,disclosed
10465,0.12005538958592177,n't,RB,wsj_0771.10.0,ref,0.08,did
10466,-0.12175239777355427,n't,RB,wsj_0771.10.1,dat-np-np,0.08,did
10467,0.09999999999999999,n't,RB,wsj_0771.10.2,post-adv,0.08,did
10468,0.09035096329662154,n't,RB,wsj_0771.10.3,post-adj3,0.08,did
10469,0.07549875015197141,n't,RB,wsj_0771.10.4,post-adj3,0.08,did
10470,0.12005538958592177,n't,RB,wsj_0771.10.5,post-adj3,0.08,did
10471,0.10520317644127167,n't,RB,wsj_0771.10.6,post-adj3,0.08,did
10472,0.07549875015197141,n't,RB,wsj_0771.10.7,post-adj3,0.08,did
10473,0.15303618640518452,referring,VBG,wsj_0771.15.0,ref,-0.28,says
10474,-0.06357557871307151,referring,VBG,wsj_0771.15.1,quote,-0.28,says
10475,0.9999999999999999,even,RB,wsj_0771.18.0,ref,0.08,might
10476,-0.05129891760425771,even,RB,wsj_0771.18.1,pre-adv,0.08,might
10477,0.0,,,wsj_0771.26.0,ref,0.0,says
10478,0.0,,,wsj_0771.26.1,pre-adj2,0.0,says
10479,0.0,he,PRP,wsj_0771.26.2,quote,0.35,says
10480,0.0,,,wsj_0771.26.3,pre-adv,0.0,says
10481,0.07434198903165656,that,IN,wsj_0771.28.0,ref,0.21,says
10482,0.4531321236215258,that,IN,wsj_0771.28.1,post-adv,0.21,says
10483,0.26507948099153394,though,IN,wsj_0771.30.0,ref,0.21,insists
10484,0.0,,,wsj_0771.30.1,post-adv,0.0,insists
10485,0.4426533959945493,he,PRP,wsj_0771.30.2,quote,0.35,insists
10486,0.0,,,wsj_0771.31.0,ref,0.0,explains
10487,0.0,he,PRP,wsj_0771.31.1,quote,0.35,explains
